,open,high,low,close,adjclose,volume,ticker
2011-03-10,6.711100101470947,6.711100101470947,6.711100101470947,6.711100101470947,6.711100101470947,0.0,CNY.PA
2011-03-11,6.597599983215332,6.597599983215332,6.597599983215332,6.597599983215332,6.597599983215332,0.0,CNY.PA
2011-03-14,6.648499965667725,6.648499965667725,6.648499965667725,6.648499965667725,6.648499965667725,0.0,CNY.PA
2011-03-15,6.467899799346924,6.467899799346924,6.467899799346924,6.467899799346924,6.467899799346924,0.0,CNY.PA
2011-03-16,6.499599933624268,6.499599933624268,6.499599933624268,6.499599933624268,6.499599933624268,0.0,CNY.PA
2011-03-17,6.357900142669678,6.357900142669678,6.357900142669678,6.357900142669678,6.357900142669678,0.0,CNY.PA
2011-03-18,6.376999855041504,6.376999855041504,6.376999855041504,6.376999855041504,6.376999855041504,0.0,CNY.PA
2011-03-21,6.50540018081665,6.50540018081665,6.50540018081665,6.50540018081665,6.50540018081665,0.0,CNY.PA
2011-03-22,6.590000152587891,6.590000152587891,6.590000152587891,6.590000152587891,6.590000152587891,0.0,CNY.PA
2011-03-23,6.5731000900268555,6.5731000900268555,6.5731000900268555,6.5731000900268555,6.5731000900268555,0.0,CNY.PA
2011-03-24,6.6203999519348145,6.6203999519348145,6.6203999519348145,6.6203999519348145,6.6203999519348145,0.0,CNY.PA
2011-03-25,6.685299873352051,6.685299873352051,6.685299873352051,6.685299873352051,6.685299873352051,0.0,CNY.PA
2011-03-28,6.636199951171875,6.636199951171875,6.636199951171875,6.636199951171875,6.636199951171875,0.0,CNY.PA
2011-03-29,6.65369987487793,6.65369987487793,6.65369987487793,6.65369987487793,6.65369987487793,0.0,CNY.PA
2011-03-30,6.767399787902832,6.767399787902832,6.767399787902832,6.767399787902832,6.767399787902832,0.0,CNY.PA
2011-03-31,6.818900108337402,6.818900108337402,6.818900108337402,6.818900108337402,6.818900108337402,0.0,CNY.PA
2011-04-01,6.910799980163574,6.910799980163574,6.910799980163574,6.910799980163574,6.910799980163574,0.0,CNY.PA
2011-04-04,7.010300159454346,7.010300159454346,7.010300159454346,7.010300159454346,7.010300159454346,0.0,CNY.PA
2011-04-05,,,,,,,CNY.PA
2011-04-06,7.043700218200684,7.043700218200684,7.043700218200684,7.043700218200684,7.043700218200684,0.0,CNY.PA
2011-04-07,7.056000232696533,7.056000232696533,7.056000232696533,7.056000232696533,7.056000232696533,0.0,CNY.PA
2011-04-08,7.083600044250488,7.083600044250488,7.083600044250488,7.083600044250488,7.083600044250488,0.0,CNY.PA
2011-04-11,7.074399948120117,7.074399948120117,7.074399948120117,7.074399948120117,7.074399948120117,0.0,CNY.PA
2011-04-12,6.960899829864502,6.960899829864502,6.960899829864502,6.960899829864502,6.960899829864502,0.0,CNY.PA
2011-04-13,7.025100231170654,7.025100231170654,7.025100231170654,7.025100231170654,7.025100231170654,0.0,CNY.PA
2011-04-14,7.000899791717529,7.000899791717529,7.000899791717529,7.000899791717529,7.000899791717529,0.0,CNY.PA
2011-04-15,7.019800186157227,7.019800186157227,7.019800186157227,7.019800186157227,7.019800186157227,0.0,CNY.PA
2011-04-18,6.978300094604492,6.978300094604492,6.978300094604492,6.978300094604492,6.978300094604492,0.0,CNY.PA
2011-04-19,6.895100116729736,6.895100116729736,6.895100116729736,6.895100116729736,6.895100116729736,0.0,CNY.PA
2011-04-20,7.033999919891357,7.033999919891357,7.033999919891357,7.033999919891357,7.033999919891357,0.0,CNY.PA
2011-04-21,7.121500015258789,7.121500015258789,7.121500015258789,7.121500015258789,7.121500015258789,0.0,CNY.PA
2011-04-26,7.070499897003174,7.070499897003174,7.070499897003174,7.070499897003174,7.070499897003174,0.0,CNY.PA
2011-04-27,7.013000011444092,7.013000011444092,7.013000011444092,7.013000011444092,7.013000011444092,0.0,CNY.PA
2011-04-28,6.9593000411987305,6.9593000411987305,6.9593000411987305,6.9593000411987305,6.9593000411987305,0.0,CNY.PA
2011-04-29,,,,,,,CNY.PA
2011-05-02,,,,,,,CNY.PA
2011-05-03,6.887499809265137,6.887499809265137,6.887499809265137,6.887499809265137,6.887499809265137,0.0,CNY.PA
2011-05-04,6.769000053405762,6.769000053405762,6.769000053405762,6.769000053405762,6.769000053405762,0.0,CNY.PA
2011-05-05,6.744800090789795,6.744800090789795,6.744800090789795,6.744800090789795,6.744800090789795,0.0,CNY.PA
2011-05-06,6.75600004196167,6.75600004196167,6.75600004196167,6.75600004196167,6.75600004196167,0.0,CNY.PA
2011-05-09,6.813000202178955,6.813000202178955,6.813000202178955,6.813000202178955,6.813000202178955,0.0,CNY.PA
2011-05-10,,,,,,,CNY.PA
2011-05-11,6.843299865722656,6.843299865722656,6.843299865722656,6.843299865722656,6.843299865722656,0.0,CNY.PA
2011-05-12,6.764800071716309,6.764800071716309,6.764800071716309,6.764800071716309,6.764800071716309,0.0,CNY.PA
2011-05-13,6.808499813079834,6.808499813079834,6.808499813079834,6.808499813079834,6.808499813079834,0.0,CNY.PA
2011-05-16,6.712800025939941,6.712800025939941,6.712800025939941,6.712800025939941,6.712800025939941,0.0,CNY.PA
2011-05-17,6.724100112915039,6.724100112915039,6.724100112915039,6.724100112915039,6.724100112915039,0.0,CNY.PA
2011-05-18,6.786399841308594,6.786399841308594,6.786399841308594,6.786399841308594,6.786399841308594,0.0,CNY.PA
2011-05-19,6.812699794769287,6.812699794769287,6.812699794769287,6.812699794769287,6.812699794769287,0.0,CNY.PA
2011-05-20,6.819200038909912,6.819200038909912,6.819200038909912,6.819200038909912,6.819200038909912,0.0,CNY.PA
2011-05-23,6.664400100708008,6.664400100708008,6.664400100708008,6.664400100708008,6.664400100708008,0.0,CNY.PA
2011-05-24,6.695700168609619,6.695700168609619,6.695700168609619,6.695700168609619,6.695700168609619,0.0,CNY.PA
2011-05-25,6.688199996948242,6.688199996948242,6.688199996948242,6.688199996948242,6.688199996948242,0.0,CNY.PA
2011-05-26,6.718800067901611,6.718800067901611,6.718800067901611,6.718800067901611,6.718800067901611,0.0,CNY.PA
2011-05-27,6.8003997802734375,6.8003997802734375,6.8003997802734375,6.8003997802734375,6.8003997802734375,0.0,CNY.PA
2011-05-30,,,,,,,CNY.PA
2011-05-31,6.9481000900268555,6.9481000900268555,6.9481000900268555,6.9481000900268555,6.9481000900268555,0.0,CNY.PA
2011-06-01,6.940899848937988,6.940899848937988,6.940899848937988,6.940899848937988,6.940899848937988,0.0,CNY.PA
2011-06-02,6.8358001708984375,6.8358001708984375,6.8358001708984375,6.8358001708984375,6.8358001708984375,0.0,CNY.PA
2011-06-03,6.753799915313721,6.753799915313721,6.753799915313721,6.753799915313721,6.753799915313721,0.0,CNY.PA
2011-06-06,,,,,,,CNY.PA
2011-06-07,6.737599849700928,6.737599849700928,6.737599849700928,6.737599849700928,6.737599849700928,0.0,CNY.PA
2011-06-08,6.67140007019043,6.67140007019043,6.67140007019043,6.67140007019043,6.67140007019043,0.0,CNY.PA
2011-06-09,6.612299919128418,6.612299919128418,6.612299919128418,6.612299919128418,6.612299919128418,0.0,CNY.PA
2011-06-10,6.5605998039245605,6.5605998039245605,6.5605998039245605,6.5605998039245605,6.5605998039245605,0.0,CNY.PA
2011-06-13,6.580900192260742,6.580900192260742,6.580900192260742,6.580900192260742,6.580900192260742,0.0,CNY.PA
2011-06-14,6.588099956512451,6.588099956512451,6.588099956512451,6.588099956512451,6.588099956512451,0.0,CNY.PA
2011-06-15,6.563700199127197,6.563700199127197,6.563700199127197,6.563700199127197,6.563700199127197,0.0,CNY.PA
2011-06-16,6.448800086975098,6.448800086975098,6.448800086975098,6.448800086975098,6.448800086975098,0.0,CNY.PA
2011-06-17,6.38100004196167,6.38100004196167,6.38100004196167,6.38100004196167,6.38100004196167,0.0,CNY.PA
2011-06-20,6.372799873352051,6.372799873352051,6.372799873352051,6.372799873352051,6.372799873352051,0.0,CNY.PA
2011-06-21,4.489999771118164,4.519999980926514,4.489999771118164,4.519999980926514,4.519999980926514,16008.0,CNY.PA
2011-06-22,4.510000228881836,4.510000228881836,4.510000228881836,4.510000228881836,4.510000228881836,16008.0,CNY.PA
2011-06-23,4.539999961853027,4.539999961853027,4.510000228881836,4.510000228881836,4.510000228881836,1.0,CNY.PA
2011-06-24,4.619999885559082,4.639999866485596,4.619999885559082,4.630000114440918,4.630000114440918,16008.0,CNY.PA
2011-06-27,4.659999847412109,4.659999847412109,4.650000095367432,4.650000095367432,4.650000095367432,1.0,CNY.PA
2011-06-28,6.595200061798096,6.595200061798096,6.595200061798096,6.595200061798096,6.595200061798096,0.0,CNY.PA
2011-06-29,4.579999923706055,4.610000133514404,4.579999923706055,4.610000133514404,4.610000133514404,1.0,CNY.PA
2011-06-30,4.610000133514404,4.650000095367432,4.610000133514404,4.650000095367432,4.650000095367432,1.0,CNY.PA
2011-07-01,4.619999885559082,4.690000057220459,4.619999885559082,4.690000057220459,4.690000057220459,16008.0,CNY.PA
2011-07-04,6.841000080108643,6.841000080108643,6.841000080108643,6.841000080108643,6.841000080108643,0.0,CNY.PA
2011-07-05,4.71999979019165,4.71999979019165,4.71999979019165,4.71999979019165,4.71999979019165,0.0,CNY.PA
2011-07-06,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,0.0,CNY.PA
2011-07-07,4.75,4.769999980926514,4.75,4.769999980926514,4.769999980926514,1.0,CNY.PA
2011-07-08,4.760000228881836,4.789999961853027,4.739999771118164,4.739999771118164,4.739999771118164,16008.0,CNY.PA
2011-07-11,4.75,4.75,4.71999979019165,4.71999979019165,4.71999979019165,1.0,CNY.PA
2011-07-12,4.659999847412109,4.679999828338623,4.659999847412109,4.679999828338623,4.679999828338623,48024.0,CNY.PA
2011-07-13,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,0.0,CNY.PA
2011-07-14,4.650000095367432,4.659999847412109,4.650000095367432,4.659999847412109,4.659999847412109,1.0,CNY.PA
2011-07-15,4.650000095367432,4.670000076293945,4.650000095367432,4.670000076293945,4.670000076293945,1.0,CNY.PA
2011-07-18,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,0.0,CNY.PA
2011-07-19,4.599999904632568,4.650000095367432,4.599999904632568,4.650000095367432,4.650000095367432,1.0,CNY.PA
2011-07-20,4.659999847412109,4.690000057220459,4.659999847412109,4.690000057220459,4.690000057220459,1.0,CNY.PA
2011-07-21,4.619999885559082,4.650000095367432,4.619999885559082,4.630000114440918,4.630000114440918,1.0,CNY.PA
2011-07-22,4.650000095367432,4.659999847412109,4.650000095367432,4.659999847412109,4.659999847412109,1.0,CNY.PA
2011-07-25,4.610000133514404,4.650000095367432,4.610000133514404,4.650000095367432,4.650000095367432,1.0,CNY.PA
2011-07-26,4.630000114440918,4.639999866485596,4.630000114440918,4.639999866485596,4.639999866485596,21500.0,CNY.PA
2011-07-27,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,0.0,CNY.PA
2011-07-28,4.579999923706055,4.639999866485596,4.579999923706055,4.639999866485596,4.639999866485596,1.0,CNY.PA
2011-07-29,4.590000152587891,4.590000152587891,4.579999923706055,4.590000152587891,4.590000152587891,16100.0,CNY.PA
2011-08-01,4.619999885559082,4.619999885559082,4.590000152587891,4.590000152587891,4.590000152587891,1.0,CNY.PA
2011-08-02,4.599999904632568,4.599999904632568,4.550000190734863,4.550000190734863,4.550000190734863,1.0,CNY.PA
2011-08-03,4.489999771118164,4.489999771118164,4.449999809265137,4.449999809265137,4.449999809265137,1.0,CNY.PA
2011-08-04,4.429999828338623,4.460000038146973,4.380000114440918,4.380000114440918,4.380000114440918,60536.0,CNY.PA
2011-08-05,6.061699867248535,6.061699867248535,6.061699867248535,6.061699867248535,6.061699867248535,0.0,CNY.PA
2011-08-08,4.119999885559082,4.119999885559082,4.119999885559082,4.119999885559082,4.119999885559082,16000.0,CNY.PA
2011-08-09,4.079999923706055,4.079999923706055,4.019999980926514,4.019999980926514,4.019999980926514,16100.0,CNY.PA
2011-08-10,3.9800000190734863,3.9800000190734863,3.940000057220459,3.940000057220459,3.940000057220459,32000.0,CNY.PA
2011-08-11,3.990000009536743,4.03000020980835,3.9800000190734863,4.03000020980835,4.03000020980835,32100.0,CNY.PA
2011-08-12,4.059999942779541,4.070000171661377,4.059999942779541,4.070000171661377,4.070000171661377,1400.0,CNY.PA
2011-08-15,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,4.110000133514404,1.0,CNY.PA
2011-08-16,4.130000114440918,4.130000114440918,4.110000133514404,4.110000133514404,4.110000133514404,16000.0,CNY.PA
2011-08-17,4.139999866485596,4.139999866485596,4.119999885559082,4.130000114440918,4.130000114440918,965.0,CNY.PA
2011-08-18,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0.0,CNY.PA
2011-08-19,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,1.0,CNY.PA
2011-08-22,3.819999933242798,3.869999885559082,3.819999933242798,3.869999885559082,3.869999885559082,16100.0,CNY.PA
2011-08-23,3.9200000762939453,3.9700000286102295,3.9100000858306885,3.9100000858306885,3.9100000858306885,16100.0,CNY.PA
2011-08-24,3.890000104904175,3.9100000858306885,3.890000104904175,3.9100000858306885,3.9100000858306885,32200.0,CNY.PA
2011-08-25,3.9100000858306885,3.9100000858306885,3.9100000858306885,3.9100000858306885,3.9100000858306885,0.0,CNY.PA
2011-08-26,3.890000104904175,3.890000104904175,3.880000114440918,3.880000114440918,3.880000114440918,1.0,CNY.PA
2011-08-29,3.9100000858306885,3.9800000190734863,3.9100000858306885,3.9800000190734863,3.9800000190734863,1.0,CNY.PA
2011-08-30,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0.0,CNY.PA
2011-08-31,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,0.0,CNY.PA
2011-09-01,4.179999828338623,4.21999979019165,4.179999828338623,4.190000057220459,4.190000057220459,19382.0,CNY.PA
2011-09-02,4.119999885559082,4.119999885559082,4.059999942779541,4.099999904632568,4.099999904632568,16100.0,CNY.PA
2011-09-05,5.641900062561035,5.641900062561035,5.641900062561035,5.641900062561035,5.641900062561035,0.0,CNY.PA
2011-09-06,3.990000009536743,4.039999961853027,3.9800000190734863,4.039999961853027,4.039999961853027,96601.0,CNY.PA
2011-09-07,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,0.0,CNY.PA
2011-09-08,4.059999942779541,4.150000095367432,4.059999942779541,4.150000095367432,4.150000095367432,1.0,CNY.PA
2011-09-09,4.130000114440918,4.130000114440918,4.090000152587891,4.090000152587891,4.090000152587891,16100.0,CNY.PA
2011-09-12,5.457499980926514,5.457499980926514,5.457499980926514,5.457499980926514,5.457499980926514,0.0,CNY.PA
2011-09-13,,,,,,,CNY.PA
2011-09-14,5.443399906158447,5.443399906158447,5.443399906158447,5.443399906158447,5.443399906158447,0.0,CNY.PA
2011-09-15,3.9700000286102295,3.990000009536743,3.9700000286102295,3.990000009536743,3.990000009536743,48300.0,CNY.PA
2011-09-16,4.050000190734863,4.050000190734863,4.03000020980835,4.050000190734863,4.050000190734863,1000.0,CNY.PA
2011-09-19,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,16100.0,CNY.PA
2011-09-20,3.9200000762939453,3.9600000381469727,3.9200000762939453,3.9600000381469727,3.9600000381469727,16100.0,CNY.PA
2011-09-21,3.9100000858306885,3.9100000858306885,3.869999885559082,3.869999885559082,3.869999885559082,32200.0,CNY.PA
2011-09-22,3.680000066757202,3.680000066757202,3.6500000953674316,3.6500000953674316,3.6500000953674316,16100.0,CNY.PA
2011-09-23,3.6600000858306885,3.6700000762939453,3.5899999141693115,3.6700000762939453,3.6700000762939453,32200.0,CNY.PA
2011-09-26,3.5999999046325684,3.609999895095825,3.5999999046325684,3.609999895095825,3.609999895095825,16100.0,CNY.PA
2011-09-27,5.0381999015808105,5.0381999015808105,5.0381999015808105,5.0381999015808105,5.0381999015808105,0.0,CNY.PA
2011-09-28,3.7100000381469727,3.740000009536743,3.690000057220459,3.690000057220459,3.690000057220459,32200.0,CNY.PA
2011-09-29,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,0.0,CNY.PA
2011-09-30,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,0.0,CNY.PA
2011-10-03,3.569999933242798,3.569999933242798,3.569999933242798,3.569999933242798,3.569999933242798,0.0,CNY.PA
2011-10-04,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,0.0,CNY.PA
2011-10-05,,,,,,,CNY.PA
2011-10-06,4.76170015335083,4.76170015335083,4.76170015335083,4.76170015335083,4.76170015335083,0.0,CNY.PA
2011-10-07,3.609999895095825,3.619999885559082,3.609999895095825,3.619999885559082,3.619999885559082,1.0,CNY.PA
2011-10-10,3.609999895095825,3.700000047683716,3.609999895095825,3.700000047683716,3.700000047683716,1.0,CNY.PA
2011-10-11,5.081399917602539,5.081399917602539,5.081399917602539,5.081399917602539,5.081399917602539,0.0,CNY.PA
2011-10-12,5.170000076293945,5.170000076293945,5.170000076293945,5.170000076293945,5.170000076293945,0.0,CNY.PA
2011-10-13,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,0.0,CNY.PA
2011-10-14,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,3.819999933242798,0.0,CNY.PA
2011-10-17,3.8499999046325684,3.8499999046325684,3.7899999618530273,3.7899999618530273,3.7899999618530273,16100.0,CNY.PA
2011-10-18,5.093599796295166,5.093599796295166,5.093599796295166,5.093599796295166,5.093599796295166,0.0,CNY.PA
2011-10-19,3.7200000286102295,3.7699999809265137,3.7200000286102295,3.7699999809265137,3.7699999809265137,16100.0,CNY.PA
2011-10-20,5.021200180053711,5.021200180053711,5.021200180053711,5.021200180053711,5.021200180053711,0.0,CNY.PA
2011-10-21,3.6500000953674316,3.700000047683716,3.6500000953674316,3.700000047683716,3.700000047683716,16100.0,CNY.PA
2011-10-24,5.279799938201904,5.279799938201904,5.279799938201904,5.279799938201904,5.279799938201904,0.0,CNY.PA
2011-10-25,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,3.8299999237060547,0.0,CNY.PA
2011-10-26,3.869999885559082,3.930000066757202,3.869999885559082,3.9200000762939453,3.9200000762939453,108507.0,CNY.PA
2011-10-27,4.070000171661377,4.070000171661377,4.039999961853027,4.039999961853027,4.039999961853027,2500.0,CNY.PA
2011-10-28,4.010000228881836,4.099999904632568,4.010000228881836,4.099999904632568,4.099999904632568,2500.0,CNY.PA
2011-10-31,4.03000020980835,4.03000020980835,3.990000009536743,3.990000009536743,3.990000009536743,1.0,CNY.PA
2011-11-01,3.9800000190734863,3.9800000190734863,3.930000066757202,3.940000057220459,3.940000057220459,64400.0,CNY.PA
2011-11-02,4.090000152587891,4.099999904632568,4.090000152587891,4.099999904632568,4.099999904632568,1.0,CNY.PA
2011-11-03,4.050000190734863,4.190000057220459,4.050000190734863,4.190000057220459,4.190000057220459,100.0,CNY.PA
2011-11-04,4.139999866485596,4.139999866485596,4.099999904632568,4.099999904632568,4.099999904632568,1.0,CNY.PA
2011-11-07,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,0.0,CNY.PA
2011-11-08,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,0.0,CNY.PA
2011-11-09,4.179999828338623,4.179999828338623,4.110000133514404,4.110000133514404,4.110000133514404,1.0,CNY.PA
2011-11-10,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,1.0,CNY.PA
2011-11-11,4.059999942779541,4.119999885559082,4.059999942779541,4.119999885559082,4.119999885559082,1.0,CNY.PA
2011-11-14,4.130000114440918,4.130000114440918,4.099999904632568,4.099999904632568,4.099999904632568,1.0,CNY.PA
2011-11-15,4.150000095367432,4.150000095367432,4.139999866485596,4.139999866485596,4.139999866485596,1.0,CNY.PA
2011-11-16,4.099999904632568,4.110000133514404,4.099999904632568,4.110000133514404,4.110000133514404,1.0,CNY.PA
2011-11-17,5.477399826049805,5.477399826049805,5.477399826049805,5.477399826049805,5.477399826049805,0.0,CNY.PA
2011-11-18,5.341100215911865,5.341100215911865,5.341100215911865,5.341100215911865,5.341100215911865,0.0,CNY.PA
2011-11-21,3.880000114440918,3.880000114440918,3.7899999618530273,3.7899999618530273,3.7899999618530273,650.0,CNY.PA
2011-11-22,3.890000104904175,3.890000104904175,3.7899999618530273,3.7899999618530273,3.7899999618530273,16100.0,CNY.PA
2011-11-23,5.124499797821045,5.124499797821045,5.124499797821045,5.124499797821045,5.124499797821045,0.0,CNY.PA
2011-11-24,3.859999895095825,3.859999895095825,3.8399999141693115,3.8399999141693115,3.8399999141693115,16100.0,CNY.PA
2011-11-25,3.819999933242798,3.880000114440918,3.819999933242798,3.880000114440918,3.880000114440918,1.0,CNY.PA
2011-11-28,3.9000000953674316,3.9600000381469727,3.9000000953674316,3.9600000381469727,3.9600000381469727,1.0,CNY.PA
2011-11-29,3.940000057220459,3.9600000381469727,3.940000057220459,3.9600000381469727,3.9600000381469727,1.0,CNY.PA
2011-11-30,5.189799785614014,5.189799785614014,5.189799785614014,5.189799785614014,5.189799785614014,0.0,CNY.PA
2011-12-01,5.542500019073486,5.542500019073486,5.542500019073486,5.542500019073486,5.542500019073486,0.0,CNY.PA
2011-12-02,5.546199798583984,5.546199798583984,5.546199798583984,5.546199798583984,5.546199798583984,0.0,CNY.PA
2011-12-05,5.569900035858154,5.569900035858154,5.569900035858154,5.569900035858154,5.569900035858154,0.0,CNY.PA
2011-12-06,4.119999885559082,4.119999885559082,4.119999885559082,4.119999885559082,4.119999885559082,1.0,CNY.PA
2011-12-07,4.139999866485596,4.139999866485596,4.119999885559082,4.119999885559082,4.119999885559082,1.0,CNY.PA
2011-12-08,4.130000114440918,4.130000114440918,4.059999942779541,4.059999942779541,4.059999942779541,1.0,CNY.PA
2011-12-09,4.039999961853027,4.119999885559082,4.039999961853027,4.119999885559082,4.119999885559082,1.0,CNY.PA
2011-12-12,5.367000102996826,5.367000102996826,5.367000102996826,5.367000102996826,5.367000102996826,0.0,CNY.PA
2011-12-13,4.039999961853027,4.059999942779541,4.039999961853027,4.059999942779541,4.059999942779541,1.0,CNY.PA
2011-12-14,4.070000171661377,4.070000171661377,3.990000009536743,3.990000009536743,3.990000009536743,1.0,CNY.PA
2011-12-15,3.9800000190734863,4.010000228881836,3.9800000190734863,4.010000228881836,4.010000228881836,1.0,CNY.PA
2011-12-16,4.059999942779541,4.059999942779541,4.050000190734863,4.050000190734863,4.050000190734863,1.0,CNY.PA
2011-12-19,4.010000228881836,4.010000228881836,3.990000009536743,3.990000009536743,3.990000009536743,1.0,CNY.PA
2011-12-20,3.990000009536743,4.059999942779541,3.990000009536743,4.059999942779541,4.059999942779541,1.0,CNY.PA
2011-12-21,4.050000190734863,4.050000190734863,4.019999980926514,4.019999980926514,4.019999980926514,1.0,CNY.PA
2011-12-22,4.059999942779541,4.110000133514404,4.059999942779541,4.110000133514404,4.110000133514404,1.0,CNY.PA
2011-12-23,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,1.0,CNY.PA
2011-12-27,,,,,,,CNY.PA
2011-12-28,4.079999923706055,4.079999923706055,4.070000171661377,4.070000171661377,4.070000171661377,1.0,CNY.PA
2011-12-29,4.099999904632568,4.110000133514404,4.099999904632568,4.110000133514404,4.110000133514404,1.0,CNY.PA
2011-12-30,5.315400123596191,5.315400123596191,5.315400123596191,5.315400123596191,5.315400123596191,0.0,CNY.PA
2012-01-02,4.170000076293945,4.199999809265137,4.170000076293945,4.199999809265137,4.199999809265137,32200.0,CNY.PA
2012-01-03,4.199999809265137,4.21999979019165,4.199999809265137,4.21999979019165,4.21999979019165,1.0,CNY.PA
2012-01-04,5.384300231933594,5.384300231933594,5.384300231933594,5.384300231933594,5.384300231933594,0.0,CNY.PA
2012-01-05,5.404200077056885,5.404200077056885,5.404200077056885,5.404200077056885,5.404200077056885,0.0,CNY.PA
2012-01-06,4.190000057220459,4.21999979019165,4.190000057220459,4.21999979019165,4.21999979019165,1.0,CNY.PA
2012-01-09,4.269999980926514,4.28000020980835,4.269999980926514,4.28000020980835,4.28000020980835,1.0,CNY.PA
2012-01-10,4.320000171661377,4.400000095367432,4.320000171661377,4.400000095367432,4.400000095367432,1.0,CNY.PA
